     2.344   1041.603 # matmult_nat
%10 20 50 100
     9.375   1898.859 # matmult_nat
%10 20 50 100
    58.594   1726.185 # matmult_nat
%10 20 50 100
   234.375   1659.619 # matmult_nat
%10 20 50 100
     2.344    936.868 # matmult_mnk
%10 20 50 100
     9.375   1715.167 # matmult_mnk
%10 20 50 100
    58.594   1560.358 # matmult_mnk
%10 20 50 100
   234.375   1572.572 # matmult_mnk
%10 20 50 100
     2.344    867.873 # matmult_mkn
%10 20 50 100
     9.375   1684.708 # matmult_mkn
%10 20 50 100
    58.594   2179.976 # matmult_mkn
%10 20 50 100
   234.375   2293.839 # matmult_mkn
%10 20 50 100
     2.344    939.463 # matmult_nmk
%10 20 50 100
     9.375   1708.903 # matmult_nmk
%10 20 50 100
    58.594   1583.113 # matmult_nmk
%10 20 50 100
   234.375   1571.463 # matmult_nmk
%10 20 50 100
     2.344    814.548 # matmult_nkm
%10 20 50 100
     9.375   1381.626 # matmult_nkm
%10 20 50 100
    58.594   1577.913 # matmult_nkm
%10 20 50 100
   234.375   1476.270 # matmult_nkm
%10 20 50 100
     2.344    842.972 # matmult_kmn
%10 20 50 100
     9.375   1687.585 # matmult_kmn
%10 20 50 100
    58.594   2189.769 # matmult_kmn
%10 20 50 100
   234.375   2310.762 # matmult_kmn
%10 20 50 100
     2.344    818.505 # matmult_knm
%10 20 50 100
     9.375   1397.077 # matmult_knm
%10 20 50 100
    58.594   1600.336 # matmult_knm
%10 20 50 100
   234.375   1476.269 # matmult_knm
%10 20 50 100
%10 20 50 100
%10 20 50 100
%10 20 50 100
%10 20 50 100
