     2.344    959.911 0 # matmult_nat
     9.375   1756.544 0 # matmult_nat
    58.594   1621.029 0 # matmult_nat
   234.375   1583.392 0 # matmult_nat
   937.500   1360.222 0 # matmult_nat
  5859.375   1176.702 0 # matmult_nat
 23437.500   1195.713 0 # matmult_nat
 93750.000    703.893 248 # matmult_nat
     2.344    867.163 0 # matmult_mnk
     9.375   1465.091 0 # matmult_mnk
    58.594   1330.421 0 # matmult_mnk
   234.375   1371.559 0 # matmult_mnk
   937.500   1186.550 0 # matmult_mnk
  5859.375    991.600 0 # matmult_mnk
 23437.500   1092.903 0 # matmult_mnk
 93750.000    640.351 248 # matmult_mnk
     2.344    875.938 0 # matmult_mkn
     9.375   1697.758 0 # matmult_mkn
    58.594   2190.791 0 # matmult_mkn
   234.375   2305.736 0 # matmult_mkn
   937.500   2293.790 0 # matmult_mkn
  5859.375   2352.228 0 # matmult_mkn
 23437.500   2421.256 0 # matmult_mkn
 93750.000   2165.004 248 # matmult_mkn
     2.344    949.030 0 # matmult_nmk
     9.375   1723.353 0 # matmult_nmk
    58.594   1589.302 0 # matmult_nmk
   234.375   1575.288 0 # matmult_nmk
   937.500   1377.582 0 # matmult_nmk
  5859.375   1200.589 0 # matmult_nmk
 23437.500   1211.895 0 # matmult_nmk
 93750.000    594.259 248 # matmult_nmk
     2.344    821.029 0 # matmult_nkm
     9.375   1397.191 0 # matmult_nkm
    58.594   1585.946 0 # matmult_nkm
   234.375   1468.317 0 # matmult_nkm
   937.500   1005.103 0 # matmult_nkm
  5859.375    503.243 0 # matmult_nkm
 23437.500    502.170 0 # matmult_nkm
 93750.000    317.982 248 # matmult_nkm
     2.344    849.839 0 # matmult_kmn
     9.375   1704.231 0 # matmult_kmn
    58.594   2198.675 0 # matmult_kmn
   234.375   2318.706 0 # matmult_kmn
   937.500   2185.180 0 # matmult_kmn
  5859.375   2294.764 0 # matmult_kmn
 23437.500   2387.294 0 # matmult_kmn
 93750.000   1983.539 248 # matmult_kmn
     2.344    821.950 0 # matmult_knm
     9.375   1335.909 0 # matmult_knm
    58.594   1600.432 0 # matmult_knm
   234.375   1471.293 0 # matmult_knm
   937.500    990.520 0 # matmult_knm
  5859.375    498.013 0 # matmult_knm
 23437.500    495.403 0 # matmult_knm
 93750.000    319.968 248 # matmult_knm
     2.344   1076.825 0 # matmult_lib
     9.375   2910.058 0 # matmult_lib
    58.594   6268.714 0 # matmult_lib
   234.375   6983.763 0 # matmult_lib
   937.500   8217.349 0 # matmult_lib
  5859.375   8380.235 0 # matmult_lib
 23437.500   8488.779 0 # matmult_lib
 93750.000   8500.040 0 # matmult_lib
%10 20 50 100 200 500 1000 2000
