     2.344   1038.344 # matmult_nat
%10 20 50 100
     9.375   1901.651 # matmult_nat
%10 20 50 100
    58.594   1732.361 # matmult_nat
%10 20 50 100
   234.375   1670.130 # matmult_nat
%10 20 50 100
     2.344    943.502 # matmult_mnk
%10 20 50 100
     9.375   1727.742 # matmult_mnk
%10 20 50 100
    58.594   1567.583 # matmult_mnk
%10 20 50 100
   234.375   1580.138 # matmult_mnk
%10 20 50 100
     2.344    874.736 # matmult_mkn
%10 20 50 100
     9.375   1694.037 # matmult_mkn
%10 20 50 100
    58.594   2190.103 # matmult_mkn
%10 20 50 100
   234.375   2304.393 # matmult_mkn
%10 20 50 100
     2.344    946.208 # matmult_nmk
%10 20 50 100
     9.375   1716.580 # matmult_nmk
%10 20 50 100
    58.594   1588.658 # matmult_nmk
%10 20 50 100
   234.375   1577.940 # matmult_nmk
%10 20 50 100
     2.344    818.897 # matmult_nkm
%10 20 50 100
     9.375   1392.307 # matmult_nkm
%10 20 50 100
    58.594   1584.421 # matmult_nkm
%10 20 50 100
   234.375   1447.977 # matmult_nkm
%10 20 50 100
     2.344    849.268 # matmult_kmn
%10 20 50 100
     9.375   1696.740 # matmult_kmn
%10 20 50 100
    58.594   2186.224 # matmult_kmn
%10 20 50 100
   234.375   2317.428 # matmult_kmn
%10 20 50 100
     2.344    817.016 # matmult_knm
%10 20 50 100
     9.375   1335.695 # matmult_knm
%10 20 50 100
    58.594   1579.095 # matmult_knm
%10 20 50 100
   234.375   1462.055 # matmult_knm
%10 20 50 100
%10 20 50 100
%10 20 50 100
%10 20 50 100
%10 20 50 100
