     2.344   1050.860 0 # matmult_nat
     9.375   1931.845 0 # matmult_nat
    58.594   1737.888 0 # matmult_nat
   234.375   1684.153 0 # matmult_nat
   937.500   1411.196 0 # matmult_nat
  5859.375   1205.759 0 # matmult_nat
 23437.500   1168.434 0 # matmult_nat
 93750.000    688.991 248 # matmult_nat
     2.344    896.670 0 # matmult_mnk
     9.375   1548.886 0 # matmult_mnk
    58.594   1415.982 0 # matmult_mnk
   234.375   1429.569 0 # matmult_mnk
   937.500   1246.342 0 # matmult_mnk
  5859.375   1100.641 0 # matmult_mnk
 23437.500   1139.832 0 # matmult_mnk
 93750.000    689.911 248 # matmult_mnk
     2.344    892.187 0 # matmult_mkn
     9.375   1655.932 0 # matmult_mkn
    58.594   1767.294 0 # matmult_mkn
   234.375   1959.152 0 # matmult_mkn
   937.500   2040.823 0 # matmult_mkn
  5859.375   2111.645 0 # matmult_mkn
 23437.500   2135.129 0 # matmult_mkn
 93750.000   1974.452 248 # matmult_mkn
     2.344    893.474 0 # matmult_nmk
     9.375   1543.187 0 # matmult_nmk
    58.594   1414.674 0 # matmult_nmk
   234.375   1435.303 0 # matmult_nmk
   937.500   1302.333 0 # matmult_nmk
  5859.375   1159.408 0 # matmult_nmk
 23437.500   1225.336 0 # matmult_nmk
 93750.000    653.752 248 # matmult_nmk
     2.344    785.661 0 # matmult_nkm
     9.375   1262.981 0 # matmult_nkm
    58.594   1284.793 0 # matmult_nkm
   234.375   1341.319 0 # matmult_nkm
   937.500    992.612 0 # matmult_nkm
  5859.375    501.603 0 # matmult_nkm
 23437.500    503.820 0 # matmult_nkm
 93750.000    336.173 248 # matmult_nkm
     2.344    894.571 0 # matmult_kmn
     9.375   1662.079 0 # matmult_kmn
    58.594   2003.838 0 # matmult_kmn
   234.375   1960.857 0 # matmult_kmn
   937.500   1930.140 0 # matmult_kmn
  5859.375   2047.764 0 # matmult_kmn
 23437.500   2100.210 0 # matmult_kmn
 93750.000   1802.906 248 # matmult_kmn
     2.344    763.933 0 # matmult_knm
     9.375   1240.994 0 # matmult_knm
    58.594   1286.552 0 # matmult_knm
   234.375   1336.048 0 # matmult_knm
   937.500    967.270 0 # matmult_knm
  5859.375    497.715 0 # matmult_knm
 23437.500    498.951 0 # matmult_knm
 93750.000    336.120 248 # matmult_knm
     2.344   1061.184 0 # matmult_lib
     9.375   2856.464 0 # matmult_lib
    58.594   6241.079 0 # matmult_lib
   234.375   6997.998 0 # matmult_lib
   937.500   8232.663 0 # matmult_lib
  5859.375   8388.473 0 # matmult_lib
 23437.500   8499.821 0 # matmult_lib
 93750.000   8496.497 0 # matmult_lib
%10 20 50 100 200 500 1000 2000
