     2.344   1040.688 # matmult_nat
%10 20 50 100
     9.375   1901.673 # matmult_nat
%10 20 50 100
    58.594   1732.137 # matmult_nat
%10 20 50 100
   234.375   1669.991 # matmult_nat
%10 20 50 100
     2.344    941.599 # matmult_mnk
%10 20 50 100
     9.375   1724.267 # matmult_mnk
%10 20 50 100
    58.594   1567.802 # matmult_mnk
%10 20 50 100
   234.375   1579.249 # matmult_mnk
%10 20 50 100
     2.344    869.356 # matmult_mkn
%10 20 50 100
     9.375   1688.400 # matmult_mkn
%10 20 50 100
    58.594   2188.527 # matmult_mkn
%10 20 50 100
   234.375   2305.686 # matmult_mkn
%10 20 50 100
     2.344    943.619 # matmult_nmk
%10 20 50 100
     9.375   1718.014 # matmult_nmk
%10 20 50 100
    58.594   1588.971 # matmult_nmk
%10 20 50 100
   234.375   1579.129 # matmult_nmk
%10 20 50 100
     2.344    817.244 # matmult_nkm
%10 20 50 100
     9.375   1391.211 # matmult_nkm
%10 20 50 100
    58.594   1586.562 # matmult_nkm
%10 20 50 100
   234.375   1452.045 # matmult_nkm
%10 20 50 100
     2.344    845.550 # matmult_kmn
%10 20 50 100
     9.375   1697.105 # matmult_kmn
%10 20 50 100
    58.594   2197.805 # matmult_kmn
%10 20 50 100
   234.375   2312.942 # matmult_kmn
%10 20 50 100
     2.344    817.390 # matmult_knm
%10 20 50 100
     9.375   1396.648 # matmult_knm
%10 20 50 100
    58.594   1580.135 # matmult_knm
%10 20 50 100
   234.375   1473.535 # matmult_knm
%10 20 50 100
%10 20 50 100
%10 20 50 100
%10 20 50 100
%10 20 50 100
