     2.344   1034.468 # matmult_nat
%10 20 50 100
     9.375   1898.901 # matmult_nat
%10 20 50 100
    58.594   1729.292 # matmult_nat
%10 20 50 100
   234.375   1666.173 # matmult_nat
%10 20 50 100
     2.344    937.248 # matmult_mnk
%10 20 50 100
     9.375   1718.175 # matmult_mnk
%10 20 50 100
    58.594   1563.245 # matmult_mnk
%10 20 50 100
   234.375   1573.620 # matmult_mnk
%10 20 50 100
     2.344    864.975 # matmult_mkn
%10 20 50 100
     9.375   1649.777 # matmult_mkn
%10 20 50 100
    58.594   2184.301 # matmult_mkn
%10 20 50 100
   234.375   2300.948 # matmult_mkn
%10 20 50 100
     2.344    938.882 # matmult_nmk
%10 20 50 100
     9.375   1710.264 # matmult_nmk
%10 20 50 100
    58.594   1586.060 # matmult_nmk
%10 20 50 100
   234.375   1572.719 # matmult_nmk
%10 20 50 100
     2.344    811.719 # matmult_nkm
%10 20 50 100
     9.375   1384.902 # matmult_nkm
%10 20 50 100
    58.594   1579.857 # matmult_nkm
%10 20 50 100
   234.375   1477.690 # matmult_nkm
%10 20 50 100
     2.344    841.333 # matmult_kmn
%10 20 50 100
     9.375   1686.256 # matmult_kmn
%10 20 50 100
    58.594   2200.118 # matmult_kmn
%10 20 50 100
   234.375   2317.733 # matmult_kmn
%10 20 50 100
     2.344    815.669 # matmult_knm
%10 20 50 100
     9.375   1393.203 # matmult_knm
%10 20 50 100
    58.594   1595.924 # matmult_knm
%10 20 50 100
   234.375   1478.414 # matmult_knm
%10 20 50 100
%10 20 50 100
%10 20 50 100
%10 20 50 100
%10 20 50 100
