     2.344   1054.486 0 # matmult_nat
     9.375   1930.422 0 # matmult_nat
    58.594   1738.393 0 # matmult_nat
   234.375   1685.070 0 # matmult_nat
   937.500   1399.589 0 # matmult_nat
  5859.375   1205.560 0 # matmult_nat
 23437.500   1173.215 0 # matmult_nat
 93750.000    692.323 248 # matmult_nat
     2.344    952.209 0 # matmult_mnk
     9.375   1729.714 0 # matmult_mnk
    58.594   1576.460 0 # matmult_mnk
   234.375   1571.830 0 # matmult_mnk
   937.500   1324.644 0 # matmult_mnk
  5859.375   1126.962 0 # matmult_mnk
 23437.500   1131.998 0 # matmult_mnk
 93750.000    650.790 248 # matmult_mnk
     2.344    905.662 0 # matmult_mkn
     9.375   1711.889 0 # matmult_mkn
    58.594   2019.155 0 # matmult_mkn
   234.375   2113.839 0 # matmult_mkn
   937.500   2079.264 0 # matmult_mkn
  5859.375   2316.954 0 # matmult_mkn
 23437.500   2367.836 0 # matmult_mkn
 93750.000   2154.135 248 # matmult_mkn
     2.344    891.602 0 # matmult_nmk
     9.375   1553.618 0 # matmult_nmk
    58.594   1506.188 0 # matmult_nmk
   234.375   1436.511 0 # matmult_nmk
   937.500   1301.286 0 # matmult_nmk
  5859.375   1159.494 0 # matmult_nmk
 23437.500   1228.256 0 # matmult_nmk
 93750.000    677.420 248 # matmult_nmk
     2.344    805.292 0 # matmult_nkm
     9.375   1322.916 0 # matmult_nkm
    58.594   1277.068 0 # matmult_nkm
   234.375   1343.763 0 # matmult_nkm
   937.500    985.140 0 # matmult_nkm
  5859.375    501.613 0 # matmult_nkm
 23437.500    504.184 0 # matmult_nkm
 93750.000    331.527 248 # matmult_nkm
     2.344    846.882 0 # matmult_kmn
     9.375   1566.350 0 # matmult_kmn
    58.594   1975.040 0 # matmult_kmn
   234.375   1998.995 0 # matmult_kmn
   937.500   2098.562 0 # matmult_kmn
  5859.375   2231.823 0 # matmult_kmn
 23437.500   2292.836 0 # matmult_kmn
 93750.000   1923.348 248 # matmult_kmn
     2.344    804.955 0 # matmult_knm
     9.375   1109.505 0 # matmult_knm
    58.594   1337.398 0 # matmult_knm
   234.375   1355.496 0 # matmult_knm
   937.500    973.111 0 # matmult_knm
  5859.375    497.531 0 # matmult_knm
 23437.500    499.890 0 # matmult_knm
 93750.000    333.020 248 # matmult_knm
     2.344   1069.403 0 # matmult_lib
     9.375   2909.231 0 # matmult_lib
    58.594   6258.817 0 # matmult_lib
   234.375   6982.024 0 # matmult_lib
   937.500   8226.860 0 # matmult_lib
  5859.375   8383.805 0 # matmult_lib
 23437.500   8490.129 0 # matmult_lib
 93750.000   8488.764 0 # matmult_lib
%10 20 50 100 200 500 1000 2000
