     2.344    958.050 0 # matmult_nat
     9.375   1756.486 0 # matmult_nat
    58.594   1627.439 0 # matmult_nat
   234.375   1585.526 0 # matmult_nat
   937.500   1399.766 0 # matmult_nat
  5859.375   1193.536 0 # matmult_nat
 23437.500   1230.002 0 # matmult_nat
 93750.000    743.209 248 # matmult_nat
     2.344    894.183 0 # matmult_mnk
     9.375   1538.580 0 # matmult_mnk
    58.594   1490.600 0 # matmult_mnk
   234.375   1429.623 0 # matmult_mnk
   937.500   1317.865 0 # matmult_mnk
  5859.375   1142.725 0 # matmult_mnk
 23437.500   1134.763 0 # matmult_mnk
 93750.000    641.101 248 # matmult_mnk
     2.344    877.921 0 # matmult_mkn
     9.375   1700.913 0 # matmult_mkn
    58.594   2189.598 0 # matmult_mkn
   234.375   2305.525 0 # matmult_mkn
   937.500   2226.404 0 # matmult_mkn
  5859.375   2356.710 0 # matmult_mkn
 23437.500   2423.898 0 # matmult_mkn
 93750.000   2210.437 248 # matmult_mkn
     2.344    948.909 0 # matmult_nmk
     9.375   1746.373 0 # matmult_nmk
    58.594   1594.986 0 # matmult_nmk
   234.375   1588.575 0 # matmult_nmk
   937.500   1380.852 0 # matmult_nmk
  5859.375   1206.065 0 # matmult_nmk
 23437.500   1219.552 0 # matmult_nmk
 93750.000    607.129 248 # matmult_nmk
     2.344    809.456 0 # matmult_nkm
     9.375   1395.152 0 # matmult_nkm
    58.594   1583.726 0 # matmult_nkm
   234.375   1492.554 0 # matmult_nkm
   937.500   1013.965 0 # matmult_nkm
  5859.375    503.566 0 # matmult_nkm
 23437.500    504.341 0 # matmult_nkm
 93750.000    326.847 248 # matmult_nkm
     2.344    850.649 0 # matmult_kmn
     9.375   1704.336 0 # matmult_kmn
    58.594   2205.175 0 # matmult_kmn
   234.375   2311.751 0 # matmult_kmn
   937.500   2190.498 0 # matmult_kmn
  5859.375   2301.716 0 # matmult_kmn
 23437.500   2399.764 0 # matmult_kmn
 93750.000   2037.401 248 # matmult_kmn
     2.344    816.365 0 # matmult_knm
     9.375   1401.036 0 # matmult_knm
    58.594   1603.032 0 # matmult_knm
   234.375   1481.713 0 # matmult_knm
   937.500    990.698 0 # matmult_knm
  5859.375    499.126 0 # matmult_knm
 23437.500    496.918 0 # matmult_knm
 93750.000    327.391 248 # matmult_knm
     2.344   1065.163 0 # matmult_lib
     9.375   2906.708 0 # matmult_lib
    58.594   6276.508 0 # matmult_lib
   234.375   7005.414 0 # matmult_lib
   937.500   8232.496 0 # matmult_lib
  5859.375   8389.892 0 # matmult_lib
 23437.500   8498.082 0 # matmult_lib
 93750.000   8507.742 0 # matmult_lib
%10 20 50 100 200 500 1000 2000
